,0,1
0,0.0,1.0986122886681098
1,1.0,0.44802472252696024
2,2.0,-0.3842803532741025
3,3.0,-1.58896181847763
4,4.0,-3.6201745412159316
5,5.0,-7.495120752371795
6,6.0,-15.21405178003016
